Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0001014	Colletotrichum_karsti	n4	1.0	Terminal	Colletotrichum_karsti_XP_038740654.1	Colletotrichum_karsti_XP_038741766.1
OG0001015	N2	n3	0.4	Non-Terminal	Colletotrichum_fructicola_XP_031892108.1, Colletotrichum_gloeosporioides_XP_045259219.1, Colletotrichum_siamense_XP_036495689.1	Colletotrichum_gloeosporioides_XP_045258305.1, Colletotrichum_truncatum_XP_036581444.2, Colletotrichum_fructicola_XP_031887237.1, Colletotrichum_truncatum_XP_070059802.1
OG0001015	N2	n6	0.2	Non-Terminal	Colletotrichum_gloeosporioides_XP_045258305.1, Colletotrichum_truncatum_XP_036581444.2	Colletotrichum_fructicola_XP_031887237.1, Colletotrichum_truncatum_XP_070059802.1
OG0001016	N0	n2	0.25	Non-Terminal	Colletotrichum_karsti_XP_038739156.1, Colletotrichum_godetiae_XP_060431152.1, Colletotrichum_fructicola_XP_066009334.1	Colletotrichum_siamense_XP_036502158.1, Colletotrichum_gloeosporioides_XP_045265780.1, Colletotrichum_fructicola_XP_066009960.1, Colletotrichum_karsti_XP_038748605.1, Colletotrichum_truncatum_XP_036585184.1
OG0001017	N0	n2	0.25	Non-Terminal	Colletotrichum_karsti_XP_038740169.1, Colletotrichum_abscissum_XP_060399006.1, Colletotrichum_godetiae_XP_060427172.1, Colletotrichum_acutatum_XP_060358698.1	Colletotrichum_abscissum_XP_060395113.1, Colletotrichum_karsti_XP_038742275.1
OG0001018	N0	n1	0.25	Non-Terminal	Colletotrichum_godetiae_XP_060430905.1, Colletotrichum_acutatum_XP_060361112.1, Colletotrichum_abscissum_XP_060395160.1, Colletotrichum_gloeosporioides_XP_045266920.1, Colletotrichum_siamense_XP_036495987.1, Colletotrichum_fructicola_XP_031885269.2, Colletotrichum_karsti_XP_038742523.1	Colletotrichum_siamense_XP_036495975.1, Colletotrichum_acutatum_XP_060359463.1
OG0001019	N1	n1	1.0	Non-Terminal	Colletotrichum_godetiae_XP_060430909.1, Colletotrichum_acutatum_XP_060359460.1, Colletotrichum_abscissum_XP_060395167.1	Colletotrichum_abscissum_XP_060399291.1, Colletotrichum_acutatum_XP_060359671.1, Colletotrichum_acutatum_XP_060362983.1, Colletotrichum_godetiae_XP_060430527.1
OG0001019	Colletotrichum_acutatum	n6	1.0	Terminal	Colletotrichum_acutatum_XP_060359671.1	Colletotrichum_acutatum_XP_060362983.1
OG0001020	N1	n4	1.0	Non-Terminal	Colletotrichum_godetiae_XP_060435378.1, Colletotrichum_abscissum_XP_060405865.1, Colletotrichum_acutatum_XP_060366809.1	Colletotrichum_acutatum_XP_060360569.1, Colletotrichum_godetiae_XP_060430958.1, Colletotrichum_abscissum_XP_060395219.1
OG0001021	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_gloeosporioides_XP_045260633.1, Colletotrichum_siamense_XP_036488584.1	Colletotrichum_fructicola_XP_031883115.1, Colletotrichum_siamense_XP_036495787.1, Colletotrichum_gloeosporioides_XP_045267120.1
OG0001022	N0	n1	0.375	Non-Terminal	Colletotrichum_siamense_XP_036497125.1, Colletotrichum_fructicola_XP_066009506.1, Colletotrichum_gloeosporioides_XP_045257625.1	Colletotrichum_godetiae_XP_060422324.1, Colletotrichum_gloeosporioides_XP_045257626.1, Colletotrichum_karsti_XP_038751014.1, Colletotrichum_fructicola_XP_066009567.1, Colletotrichum_siamense_XP_036497124.1, Colletotrichum_abscissum_XP_060395286.1
OG0001023	N0	n0	0.375	Non-Terminal	Colletotrichum_siamense_XP_036497597.1, Colletotrichum_fructicola_XP_031878792.1, Colletotrichum_truncatum_XP_036584549.1, Colletotrichum_abscissum_XP_060404047.1	Colletotrichum_godetiae_XP_060427621.1, Colletotrichum_acutatum_XP_060358790.1, Colletotrichum_abscissum_XP_060395369.1, Colletotrichum_karsti_XP_038750875.1, Colletotrichum_fructicola_XP_066009309.1, Colletotrichum_siamense_XP_036497596.1
OG0001024	N6	n6	1.0	Non-Terminal	Colletotrichum_siamense_XP_036491034.1, Colletotrichum_fructicola_XP_031887869.1	Colletotrichum_fructicola_XP_031887872.1, Colletotrichum_siamense_XP_036490685.1
OG0001025	N2	n2	0.2	Non-Terminal	Colletotrichum_truncatum_XP_036576706.1, Colletotrichum_karsti_XP_038739132.1, Colletotrichum_gloeosporioides_XP_045261849.1, Colletotrichum_fructicola_XP_031879599.1, Colletotrichum_siamense_XP_036491372.1	Colletotrichum_truncatum_XP_036588141.1, Colletotrichum_truncatum_XP_036585555.1
OG0001025	Colletotrichum_truncatum	n7	1.0	Terminal	Colletotrichum_truncatum_XP_036588141.1	Colletotrichum_truncatum_XP_036585555.1
OG0001026	N0	n0	0.375	Non-Terminal	Colletotrichum_abscissum_XP_060398957.1, Colletotrichum_gloeosporioides_XP_045268629.1, Colletotrichum_fructicola_XP_066009237.1	Colletotrichum_godetiae_XP_060425229.1, Colletotrichum_abscissum_XP_060395663.1, Colletotrichum_gloeosporioides_XP_045264942.1, Colletotrichum_fructicola_XP_031889593.1, Colletotrichum_siamense_XP_036492450.1, Colletotrichum_siamense_XP_036492769.1, Colletotrichum_fructicola_XP_031881491.1
OG0001026	N6	n6	1.0	Non-Terminal	Colletotrichum_fructicola_XP_031889593.1, Colletotrichum_siamense_XP_036492450.1	Colletotrichum_siamense_XP_036492769.1, Colletotrichum_fructicola_XP_031881491.1
OG0001027	N2	n3	0.4	Non-Terminal	Colletotrichum_gloeosporioides_XP_045271292.1, Colletotrichum_fructicola_XP_031884852.1, Colletotrichum_siamense_XP_036493400.1, Colletotrichum_karsti_XP_038746063.1, Colletotrichum_truncatum_XP_036576356.1	Colletotrichum_truncatum_XP_036579830.1, Colletotrichum_gloeosporioides_XP_045264181.1
OG0001028	Colletotrichum_karsti	n7	1.0	Terminal	Colletotrichum_karsti_XP_038746092.1	Colletotrichum_karsti_XP_038746515.1, Colletotrichum_karsti_XP_038740844.1
OG0001028	Colletotrichum_karsti	n8	1.0	Terminal	Colletotrichum_karsti_XP_038746515.1	Colletotrichum_karsti_XP_038740844.1
OG0001029	N0	n0	0.625	Non-Terminal	Colletotrichum_abscissum_XP_060395812.1, Colletotrichum_acutatum_XP_060357306.1, Colletotrichum_godetiae_XP_060433057.1, Colletotrichum_gloeosporioides_XP_045264165.1, Colletotrichum_truncatum_XP_036582594.1	Colletotrichum_truncatum_XP_036575387.1, Colletotrichum_acutatum_XP_060359942.1, Colletotrichum_abscissum_XP_060398902.1, Colletotrichum_gloeosporioides_XP_045267193.1, Colletotrichum_godetiae_XP_060425883.1
OG0001030	N2	n3	0.4	Non-Terminal	Colletotrichum_karsti_XP_038743636.1, Colletotrichum_truncatum_XP_036578151.1	Colletotrichum_truncatum_XP_036579718.1, Colletotrichum_karsti_XP_038740849.1, Colletotrichum_siamense_XP_036493563.1, Colletotrichum_gloeosporioides_XP_045260143.1, Colletotrichum_fructicola_XP_031884796.1
OG0001031	Colletotrichum_truncatum	n7	1.0	Terminal	Colletotrichum_truncatum_XP_036581286.1	Colletotrichum_truncatum_XP_036585480.1, Colletotrichum_truncatum_XP_036584539.1
OG0001031	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_036585480.1	Colletotrichum_truncatum_XP_036584539.1
OG0001032	Colletotrichum_truncatum	n5	1.0	Terminal	Colletotrichum_truncatum_XP_036582240.1, Colletotrichum_truncatum_XP_036581755.1	Colletotrichum_truncatum_XP_070060931.1
OG0001032	Colletotrichum_truncatum	n6	1.0	Terminal	Colletotrichum_truncatum_XP_036582240.1	Colletotrichum_truncatum_XP_036581755.1
OG0001033	N2	n6	0.4	Non-Terminal	Colletotrichum_truncatum_XP_036583933.1, Colletotrichum_karsti_XP_038743367.1	Colletotrichum_truncatum_XP_036574325.1, Colletotrichum_karsti_XP_038740918.1
OG0001034	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036496341.1, Colletotrichum_gloeosporioides_XP_045267068.1	Colletotrichum_gloeosporioides_XP_045270188.1, Colletotrichum_fructicola_XP_031884189.1, Colletotrichum_siamense_XP_036501476.1
OG0001035	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036496338.1, Colletotrichum_gloeosporioides_XP_045267067.1	Colletotrichum_gloeosporioides_XP_045270189.1, Colletotrichum_siamense_XP_036501479.1, Colletotrichum_fructicola_XP_031884198.1
OG0001036	N5	n5	0.3333333333333333	Non-Terminal	Colletotrichum_gloeosporioides_XP_045267132.1	Colletotrichum_siamense_XP_036502191.1, Colletotrichum_gloeosporioides_XP_045270264.1, Colletotrichum_gloeosporioides_XP_045267131.1, Colletotrichum_fructicola_XP_031877082.2
OG0001036	Colletotrichum_gloeosporioides	n8	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045270264.1	Colletotrichum_gloeosporioides_XP_045267131.1
OG0001037	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036502187.1, Colletotrichum_gloeosporioides_XP_045270268.1, Colletotrichum_fructicola_XP_031877073.1	Colletotrichum_fructicola_XP_031877037.1, Colletotrichum_siamense_XP_036502186.1
OG0001038	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_fructicola_XP_066006929.1, Colletotrichum_siamense_XP_036493003.1	Colletotrichum_gloeosporioides_XP_045260736.1, Colletotrichum_fructicola_XP_031890713.1, Colletotrichum_siamense_XP_036488851.1
OG0001039	N2	n3	0.6	Non-Terminal	Colletotrichum_siamense_XP_036499467.1, Colletotrichum_gloeosporioides_XP_045270137.1, Colletotrichum_truncatum_XP_036579906.1	Colletotrichum_truncatum_XP_036587350.1, Colletotrichum_gloeosporioides_XP_045267336.1, Colletotrichum_siamense_XP_036495519.1, Colletotrichum_fructicola_XP_031883148.1
OG0001040	N5	n3	0.3333333333333333	Non-Terminal	Colletotrichum_gloeosporioides_XP_045262982.1, Colletotrichum_gloeosporioides_XP_045262983.1	Colletotrichum_siamense_XP_036490858.1, Colletotrichum_fructicola_XP_031880425.1, Colletotrichum_gloeosporioides_XP_045266412.1
OG0001040	Colletotrichum_gloeosporioides	n4	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045262982.1	Colletotrichum_gloeosporioides_XP_045262983.1
OG0001041	Colletotrichum_abscissum	n3	1.0	Terminal	Colletotrichum_abscissum_XP_060397218.1, Colletotrichum_abscissum_XP_060397222.1	Colletotrichum_abscissum_XP_060401111.1
OG0001041	Colletotrichum_abscissum	n4	1.0	Terminal	Colletotrichum_abscissum_XP_060397218.1	Colletotrichum_abscissum_XP_060397222.1
OG0001042	N2	n2	0.2	Non-Terminal	Colletotrichum_karsti_XP_038744149.1, Colletotrichum_truncatum_XP_070060061.1, Colletotrichum_fructicola_XP_031888889.2, Colletotrichum_siamense_XP_036495094.1, Colletotrichum_gloeosporioides_XP_045260001.1, Colletotrichum_fructicola_XP_031880336.1, Colletotrichum_fructicola_XP_031893385.1	Colletotrichum_siamense_XP_036498097.1
OG0001042	N5	n5	0.3333333333333333	Non-Terminal	Colletotrichum_fructicola_XP_031888889.2	Colletotrichum_siamense_XP_036495094.1, Colletotrichum_gloeosporioides_XP_045260001.1, Colletotrichum_fructicola_XP_031880336.1, Colletotrichum_fructicola_XP_031893385.1
OG0001042	Colletotrichum_fructicola	n8	1.0	Terminal	Colletotrichum_fructicola_XP_031880336.1	Colletotrichum_fructicola_XP_031893385.1
OG0001043	N0	n2	0.25	Non-Terminal	Colletotrichum_siamense_XP_036495595.1, Colletotrichum_gloeosporioides_XP_045260451.1, Colletotrichum_fructicola_XP_031892059.1, Colletotrichum_karsti_XP_038740504.1, Colletotrichum_truncatum_XP_070061831.1, Colletotrichum_godetiae_XP_060432628.1	Colletotrichum_godetiae_XP_060434117.1, Colletotrichum_gloeosporioides_XP_045261506.1
OG0001044	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_fructicola_XP_031886506.2, Colletotrichum_gloeosporioides_XP_045265485.1, Colletotrichum_siamense_XP_036501963.1	Colletotrichum_siamense_XP_036496493.1, Colletotrichum_fructicola_XP_031892055.1
OG0001045	N0	n2	0.5	Non-Terminal	Colletotrichum_acutatum_XP_060364932.1, Colletotrichum_godetiae_XP_060431023.1, Colletotrichum_siamense_XP_036491291.1, Colletotrichum_fructicola_XP_031881526.1	Colletotrichum_godetiae_XP_060431022.1, Colletotrichum_acutatum_XP_060364931.1, Colletotrichum_siamense_XP_036491303.1, Colletotrichum_fructicola_XP_031881685.1
OG0001046	N0	n0	0.25	Non-Terminal	Colletotrichum_acutatum_XP_060359628.1, Colletotrichum_abscissum_XP_060403044.1, Colletotrichum_godetiae_XP_060427327.1, Colletotrichum_fructicola_XP_031885265.1, Colletotrichum_karsti_XP_038746549.1	Colletotrichum_gloeosporioides_XP_045258131.1, Colletotrichum_fructicola_XP_031884158.2, Colletotrichum_fructicola_XP_066009612.1, Colletotrichum_siamense_XP_036502661.1, Colletotrichum_abscissum_XP_060397483.1
OG0001046	N6	n7	0.5	Non-Terminal	Colletotrichum_fructicola_XP_031884158.2	Colletotrichum_fructicola_XP_066009612.1, Colletotrichum_siamense_XP_036502661.1
OG0001047	N2	n3	0.4	Non-Terminal	Colletotrichum_siamense_XP_036496349.1, Colletotrichum_truncatum_XP_036576630.1, Colletotrichum_fructicola_XP_066008830.1, Colletotrichum_truncatum_XP_070060437.1, Colletotrichum_gloeosporioides_XP_045259875.1	Colletotrichum_fructicola_XP_066008674.1, Colletotrichum_gloeosporioides_XP_045259874.1
OG0001047	N2	n5	0.2	Non-Terminal	Colletotrichum_truncatum_XP_036576630.1	Colletotrichum_fructicola_XP_066008830.1, Colletotrichum_truncatum_XP_070060437.1, Colletotrichum_gloeosporioides_XP_045259875.1
OG0001048	N2	n5	0.4	Non-Terminal	Colletotrichum_truncatum_XP_036588496.1, Colletotrichum_karsti_XP_038738674.1, Colletotrichum_karsti_XP_038743307.1	Colletotrichum_karsti_XP_038744754.1, Colletotrichum_truncatum_XP_036576602.1
OG0001048	Colletotrichum_karsti	n7	1.0	Terminal	Colletotrichum_karsti_XP_038738674.1	Colletotrichum_karsti_XP_038743307.1
OG0001049	Colletotrichum_truncatum	n5	1.0	Terminal	Colletotrichum_truncatum_XP_036586284.1	Colletotrichum_truncatum_XP_036581230.1, Colletotrichum_truncatum_XP_036577192.1
OG0001049	Colletotrichum_truncatum	n6	1.0	Terminal	Colletotrichum_truncatum_XP_036581230.1	Colletotrichum_truncatum_XP_036577192.1
OG0001050	N2	n1	0.4	Non-Terminal	Colletotrichum_karsti_XP_038744863.1, Colletotrichum_truncatum_XP_070061310.1	Colletotrichum_truncatum_XP_070060566.1, Colletotrichum_gloeosporioides_XP_045267179.1, Colletotrichum_siamense_XP_036494802.1, Colletotrichum_fructicola_XP_031893340.1, Colletotrichum_karsti_XP_038740301.1
OG0001051	Colletotrichum_truncatum	n7	1.0	Terminal	Colletotrichum_truncatum_XP_070060618.1, Colletotrichum_truncatum_XP_070060617.1	Colletotrichum_truncatum_XP_036584917.2
OG0001051	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_070060618.1	Colletotrichum_truncatum_XP_070060617.1
OG0001052	N4	n4	0.5	Non-Terminal	Colletotrichum_gloeosporioides_XP_045266701.1, Colletotrichum_siamense_XP_036489729.1, Colletotrichum_fructicola_XP_031882436.2, Colletotrichum_karsti_XP_038751892.1	Colletotrichum_karsti_XP_038743397.1, Colletotrichum_gloeosporioides_XP_045268016.1
OG0001053	Colletotrichum_gloeosporioides	n7	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045267599.1, Colletotrichum_gloeosporioides_XP_045261166.1	Colletotrichum_gloeosporioides_XP_045266747.1
OG0001053	Colletotrichum_gloeosporioides	n8	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045267599.1	Colletotrichum_gloeosporioides_XP_045261166.1
OG0001054	N5	n4	1.0	Non-Terminal	Colletotrichum_gloeosporioides_XP_045269007.1, Colletotrichum_fructicola_XP_031880969.1, Colletotrichum_siamense_XP_036497901.1	Colletotrichum_siamense_XP_036502160.1, Colletotrichum_gloeosporioides_XP_045265778.1, Colletotrichum_fructicola_XP_066009958.1
OG0001055	N0	n2	0.375	Non-Terminal	Colletotrichum_godetiae_XP_060433429.1, Colletotrichum_acutatum_XP_060370603.1, Colletotrichum_abscissum_XP_060398532.1, Colletotrichum_karsti_XP_038747074.1	Colletotrichum_siamense_XP_036500070.1, Colletotrichum_godetiae_XP_060433428.1, Colletotrichum_abscissum_XP_060398533.1, Colletotrichum_acutatum_XP_060370604.1
OG0001056	Colletotrichum_karsti	n7	1.0	Terminal	Colletotrichum_karsti_XP_038748092.1, Colletotrichum_karsti_XP_038748093.1	Colletotrichum_karsti_XP_038747035.1
OG0001056	Colletotrichum_karsti	n8	1.0	Terminal	Colletotrichum_karsti_XP_038748092.1	Colletotrichum_karsti_XP_038748093.1
OG0001057	N0	n0	0.25	Non-Terminal	Colletotrichum_acutatum_XP_060370553.1, Colletotrichum_abscissum_XP_060398595.1, Colletotrichum_godetiae_XP_060424266.1, Colletotrichum_truncatum_XP_036582009.1	Colletotrichum_truncatum_XP_036580089.1, Colletotrichum_godetiae_XP_060422775.1, Colletotrichum_karsti_XP_038748126.1, Colletotrichum_gloeosporioides_XP_045267004.1, Colletotrichum_fructicola_XP_031878914.1, Colletotrichum_siamense_XP_036496885.1
OG0001058	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_gloeosporioides_XP_045261694.1, Colletotrichum_fructicola_XP_031881262.1, Colletotrichum_siamense_XP_036500421.1	Colletotrichum_fructicola_XP_031888766.1, Colletotrichum_gloeosporioides_XP_045258475.1
OG0001059	N1	n5	0.6666666666666666	Non-Terminal	Colletotrichum_abscissum_XP_060399705.1, Colletotrichum_godetiae_XP_060432126.1	Colletotrichum_acutatum_XP_060361546.1, Colletotrichum_abscissum_XP_060398795.1, Colletotrichum_godetiae_XP_060422555.1
OG0001060	N0	n1	0.25	Non-Terminal	Colletotrichum_karsti_XP_038747610.1, Colletotrichum_siamense_XP_036488693.1, Colletotrichum_fructicola_XP_031891057.1, Colletotrichum_godetiae_XP_060421344.1, Colletotrichum_godetiae_XP_060425845.1, Colletotrichum_godetiae_XP_060421343.1, Colletotrichum_abscissum_XP_060398941.1	Colletotrichum_karsti_XP_038743335.1, Colletotrichum_godetiae_XP_060429450.1
OG0001060	Colletotrichum_godetiae	n6	1.0	Terminal	Colletotrichum_godetiae_XP_060421344.1, Colletotrichum_godetiae_XP_060425845.1	Colletotrichum_godetiae_XP_060421343.1
OG0001060	Colletotrichum_godetiae	n7	1.0	Terminal	Colletotrichum_godetiae_XP_060421344.1	Colletotrichum_godetiae_XP_060425845.1
OG0001061	N1	n5	0.6666666666666666	Non-Terminal	Colletotrichum_abscissum_XP_060402986.1, Colletotrichum_godetiae_XP_060427272.1	Colletotrichum_abscissum_XP_060398952.1, Colletotrichum_godetiae_XP_060425833.1, Colletotrichum_acutatum_XP_060357978.1
OG0001062	N0	n0	0.375	Non-Terminal	Colletotrichum_gloeosporioides_XP_045260617.1, Colletotrichum_fructicola_XP_031891085.1, Colletotrichum_siamense_XP_036488265.1, Colletotrichum_karsti_XP_038747736.1, Colletotrichum_truncatum_XP_036588040.1, Colletotrichum_abscissum_XP_060398953.1, Colletotrichum_acutatum_XP_060357977.1	Colletotrichum_karsti_XP_038743460.1, Colletotrichum_abscissum_XP_060399875.1, Colletotrichum_acutatum_XP_060365947.1
OG0001063	N2	n2	0.4	Non-Terminal	Colletotrichum_karsti_XP_038742608.1, Colletotrichum_truncatum_XP_036579735.1, Colletotrichum_fructicola_XP_031884749.1, Colletotrichum_siamense_XP_036493253.1, Colletotrichum_gloeosporioides_XP_045260159.1	Colletotrichum_truncatum_XP_070062335.1, Colletotrichum_truncatum_XP_036576228.1, Colletotrichum_karsti_XP_038739453.1
OG0001063	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_070062335.1	Colletotrichum_truncatum_XP_036576228.1
OG0001064	N0	n1	0.375	Non-Terminal	Colletotrichum_gloeosporioides_XP_045257772.1, Colletotrichum_siamense_XP_036493131.1, Colletotrichum_fructicola_XP_031878500.2, Colletotrichum_godetiae_XP_060427273.1, Colletotrichum_abscissum_XP_060402987.1, Colletotrichum_acutatum_XP_060358623.1	Colletotrichum_gloeosporioides_XP_045270825.1, Colletotrichum_abscissum_XP_060398985.1, Colletotrichum_acutatum_XP_060369329.1
OG0001065	N0	n0	0.25	Non-Terminal	Colletotrichum_karsti_XP_038739801.1, Colletotrichum_truncatum_XP_036583203.1, Colletotrichum_abscissum_XP_060399022.1	Colletotrichum_godetiae_XP_060428122.1, Colletotrichum_abscissum_XP_060399401.1, Colletotrichum_acutatum_XP_060358928.1, Colletotrichum_karsti_XP_038742580.1, Colletotrichum_siamense_XP_036494378.1, Colletotrichum_fructicola_XP_031879126.2, Colletotrichum_gloeosporioides_XP_045258000.1
OG0001066	N5	n4	1.0	Non-Terminal	Colletotrichum_fructicola_XP_031890094.1, Colletotrichum_siamense_XP_036491935.1, Colletotrichum_gloeosporioides_XP_045269539.1	Colletotrichum_fructicola_XP_031878755.1, Colletotrichum_gloeosporioides_XP_045256725.1, Colletotrichum_siamense_XP_036494947.1
OG0001067	N2	n6	0.4	Non-Terminal	Colletotrichum_karsti_XP_038748184.1, Colletotrichum_truncatum_XP_036580038.1	Colletotrichum_karsti_XP_038741783.1, Colletotrichum_truncatum_XP_036577804.1
OG0001068	N2	n1	0.4	Non-Terminal	Colletotrichum_gloeosporioides_XP_045267889.1, Colletotrichum_siamense_XP_036489993.1, Colletotrichum_fructicola_XP_031889214.1, Colletotrichum_karsti_XP_038750162.1, Colletotrichum_truncatum_XP_036589773.1	Colletotrichum_karsti_XP_038742545.1, Colletotrichum_truncatum_XP_036576507.1
OG0001069	N0	n2	0.125	Non-Terminal	Colletotrichum_fructicola_XP_066007814.1, Colletotrichum_karsti_XP_038739909.1, Colletotrichum_abscissum_XP_060399394.1, Colletotrichum_siamense_XP_036493558.1, Colletotrichum_siamense_XP_036493561.1	Colletotrichum_godetiae_XP_060427120.1, Colletotrichum_acutatum_XP_060365593.1, Colletotrichum_abscissum_XP_060405037.1
OG0001069	N0	n4	0.125	Non-Terminal	Colletotrichum_karsti_XP_038739909.1, Colletotrichum_abscissum_XP_060399394.1, Colletotrichum_siamense_XP_036493558.1	Colletotrichum_siamense_XP_036493561.1
OG0001070	N0	n0	0.375	Non-Terminal	Colletotrichum_godetiae_XP_060423922.1, Colletotrichum_abscissum_XP_060403250.1, Colletotrichum_acutatum_XP_060362869.1, Colletotrichum_karsti_XP_038746367.1, Colletotrichum_truncatum_XP_036581374.1	Colletotrichum_abscissum_XP_060399462.1, Colletotrichum_karsti_XP_038742652.1, Colletotrichum_truncatum_XP_036581277.1, Colletotrichum_siamense_XP_036495182.1, Colletotrichum_fructicola_XP_031890190.2
OG0001071	N0	n0	0.25	Non-Terminal	Colletotrichum_truncatum_XP_036584313.2, Colletotrichum_abscissum_XP_060400545.1	Colletotrichum_abscissum_XP_060405478.1, Colletotrichum_abscissum_XP_060399476.1, Colletotrichum_abscissum_XP_060400847.1, Colletotrichum_abscissum_XP_060402144.1, Colletotrichum_godetiae_XP_060421702.1, Colletotrichum_truncatum_XP_036584583.1, Colletotrichum_truncatum_XP_036576576.1, Colletotrichum_godetiae_XP_060422844.1
OG0001071	N0	n2	0.125	Non-Terminal	Colletotrichum_abscissum_XP_060405478.1, Colletotrichum_abscissum_XP_060399476.1, Colletotrichum_abscissum_XP_060400847.1, Colletotrichum_abscissum_XP_060402144.1, Colletotrichum_godetiae_XP_060421702.1	Colletotrichum_truncatum_XP_036584583.1, Colletotrichum_truncatum_XP_036576576.1, Colletotrichum_godetiae_XP_060422844.1
OG0001071	Colletotrichum_abscissum	n4	1.0	Terminal	Colletotrichum_abscissum_XP_060405478.1, Colletotrichum_abscissum_XP_060399476.1, Colletotrichum_abscissum_XP_060400847.1	Colletotrichum_abscissum_XP_060402144.1
OG0001071	Colletotrichum_abscissum	n5	1.0	Terminal	Colletotrichum_abscissum_XP_060405478.1, Colletotrichum_abscissum_XP_060399476.1	Colletotrichum_abscissum_XP_060400847.1
OG0001071	Colletotrichum_abscissum	n6	1.0	Terminal	Colletotrichum_abscissum_XP_060405478.1	Colletotrichum_abscissum_XP_060399476.1
OG0001071	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_036584583.1	Colletotrichum_truncatum_XP_036576576.1
OG0001072	N5	n4	1.0	Non-Terminal	Colletotrichum_gloeosporioides_XP_045259228.1, Colletotrichum_fructicola_XP_031891827.1, Colletotrichum_siamense_XP_036496751.1	Colletotrichum_gloeosporioides_XP_045269181.1, Colletotrichum_fructicola_XP_031885744.1, Colletotrichum_siamense_XP_036500011.1
OG0001073	N5	n4	1.0	Non-Terminal	Colletotrichum_fructicola_XP_066009022.1, Colletotrichum_gloeosporioides_XP_045268184.1, Colletotrichum_siamense_XP_036489987.1	Colletotrichum_fructicola_XP_031889495.1, Colletotrichum_siamense_XP_036489133.1, Colletotrichum_gloeosporioides_XP_045268034.1
OG0001074	Colletotrichum_karsti	n7	1.0	Terminal	Colletotrichum_karsti_XP_038739029.1, Colletotrichum_karsti_XP_038740242.1	Colletotrichum_karsti_XP_038747851.1
OG0001074	Colletotrichum_karsti	n8	1.0	Terminal	Colletotrichum_karsti_XP_038739029.1	Colletotrichum_karsti_XP_038740242.1
OG0001075	Colletotrichum_karsti	n4	1.0	Terminal	Colletotrichum_karsti_XP_038747121.1	Colletotrichum_karsti_XP_038751756.1
OG0001075	N2	n5	0.2	Non-Terminal	Colletotrichum_siamense_XP_036488035.1, Colletotrichum_gloeosporioides_XP_045266199.1, Colletotrichum_gloeosporioides_XP_045266200.1	Colletotrichum_gloeosporioides_XP_045258525.1, Colletotrichum_truncatum_XP_070061147.1
OG0001075	Colletotrichum_gloeosporioides	n7	1.0	Terminal	Colletotrichum_gloeosporioides_XP_045266199.1	Colletotrichum_gloeosporioides_XP_045266200.1
OG0001076	N5	n5	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036487832.1, Colletotrichum_gloeosporioides_XP_045259195.1	Colletotrichum_gloeosporioides_XP_045256992.1, Colletotrichum_siamense_XP_036499799.1, Colletotrichum_fructicola_XP_031881895.1
OG0001077	N2	n1	0.4	Non-Terminal	Colletotrichum_karsti_XP_038743302.1, Colletotrichum_truncatum_XP_036588500.1	Colletotrichum_truncatum_XP_036579897.1, Colletotrichum_siamense_XP_036499475.1, Colletotrichum_fructicola_XP_031881312.1, Colletotrichum_gloeosporioides_XP_045270145.1, Colletotrichum_karsti_XP_038748322.1
OG0001078	N0	n2	0.125	Non-Terminal	Colletotrichum_acutatum_XP_060361184.1, Colletotrichum_abscissum_XP_060403403.1, Colletotrichum_godetiae_XP_060425570.1	Colletotrichum_fructicola_XP_031877235.1, Colletotrichum_gloeosporioides_XP_045265996.1, Colletotrichum_siamense_XP_036488334.1, Colletotrichum_abscissum_XP_060399872.1
OG0001078	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_036579098.1	Colletotrichum_truncatum_XP_036583805.1
OG0001079	N1	n4	0.6666666666666666	Non-Terminal	Colletotrichum_abscissum_XP_060403184.1, Colletotrichum_acutatum_XP_060357328.1, Colletotrichum_acutatum_XP_060363443.1	Colletotrichum_acutatum_XP_060357016.1, Colletotrichum_abscissum_XP_060399886.1, Colletotrichum_godetiae_XP_060423787.1
OG0001079	Colletotrichum_acutatum	n6	1.0	Terminal	Colletotrichum_acutatum_XP_060357328.1	Colletotrichum_acutatum_XP_060363443.1
