Orthogroup	Colletotrichum_abscissum	Colletotrichum_acutatum	Colletotrichum_fructicola	Colletotrichum_gloeosporioides	Colletotrichum_godetiae	Colletotrichum_karsti	Colletotrichum_siamense	Colletotrichum_truncatum
OG0022815					XP_060434264.1			
OG0022816					XP_060434280.1			
OG0022817					XP_060434286.1			
OG0022818					XP_060434289.1			
OG0022819					XP_060434291.1			
OG0022820					XP_060434298.1			
OG0022821					XP_060434303.1			
OG0022822					XP_060434304.1			
OG0022823					XP_060434318.1			
OG0022824					XP_060434328.1			
OG0022825					XP_060434330.1			
OG0022826					XP_060434341.1			
OG0022827					XP_060434343.1			
OG0022828					XP_060434348.1			
OG0022829					XP_060434357.1			
OG0022830					XP_060434358.1			
OG0022831					XP_060434362.1			
OG0022832					XP_060434363.1			
OG0022833					XP_060434380.1			
OG0022834					XP_060434421.1			
OG0022835					XP_060434433.1			
OG0022836					XP_060434448.1			
OG0022837					XP_060434498.1			
OG0022838					XP_060434532.1			
OG0022839					XP_060434537.1			
OG0022840					XP_060434539.1			
OG0022841					XP_060434555.1			
OG0022842					XP_060434556.1			
OG0022843					XP_060434566.1			
OG0022844					XP_060434570.1			
OG0022845					XP_060434572.1			
OG0022846					XP_060434583.1			
OG0022847					XP_060434584.1			
OG0022848					XP_060434598.1			
OG0022849					XP_060434616.1			
OG0022850					XP_060434640.1			
OG0022851					XP_060434659.1			
OG0022852					XP_060434660.1			
OG0022853					XP_060434702.1			
OG0022854					XP_060434707.1			
OG0022855					XP_060434713.1			
OG0022856					XP_060434721.1			
OG0022857					XP_060434729.1			
OG0022858					XP_060434743.1			
OG0022859					XP_060434778.1			
OG0022860					XP_060434796.1			
OG0022861					XP_060434800.1			
OG0022862					XP_060434840.1			
OG0022863					XP_060434841.1			
OG0022864					XP_060434851.1			
OG0022865					XP_060434853.1			
OG0022866					XP_060434859.1			
OG0022867					XP_060434873.1			
OG0022868					XP_060434886.1			
OG0022869					XP_060434939.1			
OG0022870					XP_060434942.1			
OG0022871					XP_060434943.1			
OG0022872					XP_060434946.1			
OG0022873					XP_060434952.1			
OG0022874					XP_060434965.1			
OG0022875					XP_060434969.1			
OG0022876					XP_060434974.1			
OG0022877					XP_060434977.1			
OG0022878					XP_060434991.1			
OG0022879					XP_060435011.1			
OG0022880					XP_060435021.1			
OG0022881					XP_060435026.1			
OG0022882					XP_060435040.1			
OG0022883					XP_060435043.1			
OG0022884					XP_060435060.1			
OG0022885					XP_060435065.1			
OG0022886					XP_060435074.1			
OG0022887					XP_060435081.1			
OG0022888					XP_060435084.1			
OG0022889					XP_060435085.1			
OG0022890					XP_060435094.1			
OG0022891					XP_060435096.1			
OG0022892					XP_060435109.1			
OG0022893					XP_060435119.1			
OG0022894					XP_060435124.1			
OG0022895					XP_060435126.1			
OG0022896					XP_060435161.1			
OG0022897					XP_060435163.1			
OG0022898					XP_060435179.1			
OG0022899					XP_060435180.1			
OG0022900					XP_060435181.1			
OG0022901					XP_060435189.1			
OG0022902					XP_060435220.1			
OG0022903					XP_060435221.1			
OG0022904					XP_060435224.1			
OG0022905					XP_060435230.1			
OG0022906					XP_060435242.1			
OG0022907					XP_060435255.1			
OG0022908					XP_060435259.1			
OG0022909					XP_060435267.1			
OG0022910					XP_060435269.1			
OG0022911					XP_060435278.1			
OG0022912					XP_060435279.1			
OG0022913					XP_060435280.1			
OG0022914					XP_060435287.1			
OG0022915					XP_060435288.1			
OG0022916					XP_060435289.1			
OG0022917					XP_060435290.1			
OG0022918					XP_060435306.1			
OG0022919					XP_060435307.1			
OG0022920					XP_060435308.1			
OG0022921					XP_060435309.1			
OG0022922					XP_060435310.1			
OG0022923					XP_060435312.1			
OG0022924					XP_060435313.1			
OG0022925					XP_060435316.1			
OG0022926					XP_060435319.1			
OG0022927					XP_060435320.1			
OG0022928					XP_060435321.1			
OG0022929					XP_060435323.1			
OG0022930					XP_060435325.1			
OG0022931					XP_060435326.1			
OG0022932					XP_060435327.1			
OG0022933					XP_060435329.1			
OG0022934					XP_060435331.1			
OG0022935					XP_060435332.1			
OG0022936					XP_060435333.1			
OG0022937					XP_060435337.1			
OG0022938					XP_060435340.1			
OG0022939					XP_060435341.1			
OG0022940					XP_060435343.1			
OG0022941					XP_060435368.1			
OG0022942					XP_060435369.1			
OG0022943					XP_060435371.1			
OG0022944					XP_060435374.1			
OG0022945					XP_060435375.1			
OG0022946					XP_060435392.1			
OG0022947					XP_060435422.1			
OG0022948					XP_060435437.1			
OG0022949					XP_060435457.1			
OG0022950					XP_060435459.1			
OG0022951					XP_060435485.1			
OG0022952					XP_060435486.1			
OG0022953					XP_060435492.1			
OG0022954					XP_060435497.1			
OG0022955					XP_060435499.1			
OG0022956					XP_060435503.1			
OG0022957					XP_060435508.1			
OG0022958					XP_060435521.1			
OG0022959					XP_060435524.1			
OG0022960					XP_060435552.1			
OG0022961					XP_060435555.1			
OG0022962					XP_060435559.1			
OG0022963					XP_060435561.1			
OG0022964					XP_060435580.1			
OG0022965					XP_060435586.1			
OG0022966					XP_060435588.1			
OG0022967					XP_060435622.1			
OG0022968					XP_060435635.1			
OG0022969					XP_060435636.1			
OG0022970					XP_060435654.1			
OG0022971					XP_060435664.1			
OG0022972					XP_060435666.1			
OG0022973					XP_060435667.1			
OG0022974					XP_060435668.1			
OG0022975					XP_060435673.1			
OG0022976					XP_060435674.1			
OG0022977					XP_060435675.1			
OG0022978					XP_060435677.1			
OG0022979					XP_060435681.1			
OG0022980					XP_060435701.1			
OG0022981					XP_060435705.1			
OG0022982					XP_060435719.1			
OG0022983					XP_060435739.1			
OG0022984					XP_060435753.1			
OG0022985					XP_060435763.1			
OG0022986					XP_060435764.1			
OG0022987					XP_060435770.1			
OG0022988					XP_060435836.1			
OG0022989					XP_060435838.1			
OG0022990					XP_060435843.1			
OG0022991					XP_060435876.1			
OG0022992					XP_060435900.1			
OG0022993					XP_060435959.1			
OG0022994					XP_060435963.1			
OG0022995					XP_060435965.1			
OG0022996					XP_060435984.1			
OG0022997					XP_060435985.1			
OG0022998					XP_060435997.1			
OG0022999					XP_060436009.1			
OG0023000					XP_060436011.1			
OG0023001					XP_060436012.1			
OG0023002					XP_060436013.1			
OG0023003					XP_060436015.1			
OG0023004					XP_060436016.1			
OG0023005					XP_060436017.1			
OG0023006					XP_060436018.1			
OG0023007					XP_060436025.1			
OG0023008					XP_060436026.1			
OG0023009					XP_060436029.1			
OG0023010					XP_060436048.1			
OG0023011					XP_060436062.1			
OG0023012					XP_060436078.1			
OG0023013					XP_060436090.1			
OG0023014					XP_060436108.1			
OG0023015					XP_060436117.1			
OG0023016					XP_060436120.1			
OG0023017					XP_060436135.1			
OG0023018					XP_060436147.1			
OG0023019					XP_060436150.1			
OG0023020					XP_060436153.1			
OG0023021					XP_060436188.1			
OG0023022					XP_060436190.1			
OG0023023					XP_060436192.1			
OG0023024					XP_060436203.1			
OG0023025					XP_060436205.1			
OG0023026					XP_060436238.1			
OG0023027					XP_060436251.1			
OG0023028					XP_060436263.1			
OG0023029					XP_060436266.1			
OG0023030					XP_060436268.1			
OG0023031					XP_060436276.1			
OG0023032					XP_060436281.1			
OG0023033					XP_060436282.1			
OG0023034					XP_060436283.1			
OG0023035					XP_060436285.1			
OG0023036					XP_060436287.1			
OG0023037					XP_060436288.1			
OG0023038					XP_060436290.1			
OG0023039					XP_060436315.1			
OG0023040					XP_060436323.1			
OG0023041					XP_060436350.1			
OG0023042					XP_060436354.1			
OG0023043					XP_060436358.1			
OG0023044					XP_060436362.1			
OG0023045					XP_060436390.1			
OG0023046					XP_060436393.1			
OG0023047					XP_060436426.1			
OG0023048					XP_060436446.1			
OG0023049					XP_060436458.1			
OG0023050					XP_060436460.1			
OG0023051					XP_060436461.1			
OG0023052					XP_060436464.1			
OG0023053					XP_060436465.1			
OG0023054					XP_060436486.1			
OG0023055					XP_060436520.1			
OG0023056					XP_060436562.1			
OG0023057					XP_060436565.1			
OG0023058					XP_060436568.1			
OG0023059					XP_060436574.1			
OG0023060					XP_060436579.1			
OG0023061					XP_060436583.1			
OG0023062					XP_060436586.1			
OG0023063					XP_060436594.1			
OG0023064					XP_060436595.1			
OG0023065					XP_060436596.1			
OG0023066					XP_060436599.1			
OG0023067					XP_060436615.1			
OG0023068					XP_060436616.1			
OG0023069					XP_060436644.1			
OG0023070					XP_060436651.1			
OG0023071					XP_060436680.1			
OG0023072					XP_060436685.1			
OG0023073					XP_060436700.1			
OG0023074					XP_060436707.1			
OG0023075					XP_060436721.1			
OG0023076					XP_060436733.1			
OG0023077					XP_060436743.1			
OG0023078					XP_060436745.1			
OG0023079					XP_060436756.1			
OG0023080					XP_060436757.1			
OG0023081					XP_060436761.1			
OG0023082					XP_060436784.1			
OG0023083					XP_060436798.1			
OG0023084					XP_060436805.1			
OG0023085					XP_060436808.1			
OG0023086					XP_060436817.1			
OG0023087					XP_060436821.1			
OG0023088					XP_060436836.1			
OG0023089					XP_060436837.1			
OG0023090					XP_060436839.1			
OG0023091					XP_060436846.1			
OG0023092					XP_060436895.1			
OG0023093					XP_060436906.1			
OG0023094					XP_060436926.1			
OG0023095					XP_060436948.1			
OG0023096					XP_060436970.1			
OG0023097					XP_060436979.1			
OG0023098					XP_060436991.1			
OG0023099					XP_060437002.1			
OG0023100					XP_060437035.1			
OG0023101					XP_060437038.1			
OG0023102					XP_060437039.1			
OG0023103					XP_060437043.1			
OG0023104					XP_060437063.1			
OG0023105					XP_060437067.1			
OG0023106					XP_060437074.1			
OG0023107					XP_060437082.1			
OG0023108					XP_060437084.1			
OG0023109					XP_060437092.1			
OG0023110					XP_060437099.1			
OG0023111					XP_060437101.1			
OG0023112					XP_060437109.1			
OG0023113					XP_060437114.1			
OG0023114					XP_060437136.1			
OG0023115					XP_060437139.1			
OG0023116					XP_060437155.1			
OG0023117					XP_060437164.1			
OG0023118					XP_060437180.1			
OG0023119					XP_060437181.1			
OG0023120					XP_060437183.1			
OG0023121					XP_060437184.1			
OG0023122					XP_060437186.1			
OG0023123					XP_060437190.1			
OG0023124					XP_060437193.1			
OG0023125					XP_060437206.1			
OG0023126					XP_060437208.1			
OG0023127					XP_060437221.1			
OG0023128					XP_060437227.1			
OG0023129					XP_060437228.1			
OG0023130					XP_060437240.1			
OG0023131					XP_060437244.1			
OG0023132					XP_060437246.1			
OG0023133					XP_060437249.1			
OG0023134					XP_060437252.1			
OG0023135					XP_060437255.1			
OG0023136					XP_060437258.1			
OG0023137					XP_060437263.1			
OG0023138					XP_060437276.1			
OG0023139					XP_060437289.1			
OG0023140					XP_060437291.1			
OG0023141					XP_060437299.1			
OG0023142					XP_060437309.1			
OG0023143					XP_060437310.1			
OG0023144					XP_060437311.1			
OG0023145					XP_060437321.1			
OG0023146						XP_038738653.1		
OG0023147						XP_038738671.1		
OG0023148						XP_038738706.1		
OG0023149						XP_038738708.1		
OG0023150						XP_038738724.1		
OG0023151						XP_038738772.1		
OG0023152						XP_038738804.1		
OG0023153						XP_038738889.1		
OG0023154						XP_038738948.1		
OG0023155						XP_038738949.1		
OG0023156						XP_038738952.1		
OG0023157						XP_038738953.1		
OG0023158						XP_038738954.1		
OG0023159						XP_038738958.1		
OG0023160						XP_038738960.1		
OG0023161						XP_038738961.1		
OG0023162						XP_038738966.1		
OG0023163						XP_038738975.1		
OG0023164						XP_038738976.1		
OG0023165						XP_038739037.1		
OG0023166						XP_038739049.1		
OG0023167						XP_038739098.1		
OG0023168						XP_038739111.1		
OG0023169						XP_038739113.1		
OG0023170						XP_038739175.1		
OG0023171						XP_038739195.1		
OG0023172						XP_038739219.1		
OG0023173						XP_038739291.1		
OG0023174						XP_038739356.1		
OG0023175						XP_038739357.1		
OG0023176						XP_038739360.1		
OG0023177						XP_038739361.1		
OG0023178						XP_038739363.1		
OG0023179						XP_038739371.1		
OG0023180						XP_038739373.1		
OG0023181						XP_038739374.1		
OG0023182						XP_038739376.1		
OG0023183						XP_038739381.1		
OG0023184						XP_038739443.1		
OG0023185						XP_038739654.1		
OG0023186						XP_038739667.1		
OG0023187						XP_038739687.1		
OG0023188						XP_038739725.1		
OG0023189						XP_038739728.1		
OG0023190						XP_038739730.1		
OG0023191						XP_038739731.1		
OG0023192						XP_038739734.1		
OG0023193						XP_038739735.1		
OG0023194						XP_038739736.1		
OG0023195						XP_038739739.1		
OG0023196						XP_038739740.1		
OG0023197						XP_038739743.1		
OG0023198						XP_038739747.1		
OG0023199						XP_038739748.1		
OG0023200						XP_038739749.1		
OG0023201						XP_038739750.1		
OG0023202						XP_038739751.1		
OG0023203						XP_038739753.1		
OG0023204						XP_038739754.1		
OG0023205						XP_038739755.1		
OG0023206						XP_038739756.1		
OG0023207						XP_038739757.1		
OG0023208						XP_038739907.1		
OG0023209						XP_038739968.1		
OG0023210						XP_038740126.1		
OG0023211						XP_038740162.1		
OG0023212						XP_038740237.1		
OG0023213						XP_038740254.1		
OG0023214						XP_038740349.1		
OG0023215						XP_038740378.1		
OG0023216						XP_038740391.1		
OG0023217						XP_038740455.1		
OG0023218						XP_038740457.1		
OG0023219						XP_038740483.1		
OG0023220						XP_038740494.1		
OG0023221						XP_038740496.1		
OG0023222						XP_038740526.1		
OG0023223						XP_038740565.1		
OG0023224						XP_038740572.1		
OG0023225						XP_038740591.1		
OG0023226						XP_038740627.1		
OG0023227						XP_038740722.1		
OG0023228						XP_038740725.1		
OG0023229						XP_038740726.1		
OG0023230						XP_038740748.1		
OG0023231						XP_038740866.1		
OG0023232						XP_038740868.1		
OG0023233						XP_038740929.1		
OG0023234						XP_038740931.1		
OG0023235						XP_038740985.1		
OG0023236						XP_038741020.1		
OG0023237						XP_038741167.1		
OG0023238						XP_038741169.1		
OG0023239						XP_038741178.1		
OG0023240						XP_038741183.1		
OG0023241						XP_038741222.1		
OG0023242						XP_038741337.1		
OG0023243						XP_038741370.1		
OG0023244						XP_038741399.1		
OG0023245						XP_038741413.1		
OG0023246						XP_038741502.1		
OG0023247						XP_038741525.1		
OG0023248						XP_038741527.1		
OG0023249						XP_038741528.1		
OG0023250						XP_038741599.1		
OG0023251						XP_038741675.1		
OG0023252						XP_038741720.1		
OG0023253						XP_038741728.1		
OG0023254						XP_038741729.1		
OG0023255						XP_038741805.1		
OG0023256						XP_038741829.1		
OG0023257						XP_038741832.1		
OG0023258						XP_038741840.1		
OG0023259						XP_038741885.1		
OG0023260						XP_038741980.1		
OG0023261						XP_038741987.1		
OG0023262						XP_038742065.1		
OG0023263						XP_038742067.1		
OG0023264						XP_038742121.1		
OG0023265						XP_038742206.1		
OG0023266						XP_038742216.1		
OG0023267						XP_038742281.1		
OG0023268						XP_038742308.1		
OG0023269						XP_038742337.1		
OG0023270						XP_038742342.1		
OG0023271						XP_038742381.1		
OG0023272						XP_038742397.1		
OG0023273						XP_038742403.1		
OG0023274						XP_038742409.1		
OG0023275						XP_038742443.1		
OG0023276						XP_038742446.1		
OG0023277						XP_038742450.1		
OG0023278						XP_038742457.1		
OG0023279						XP_038742560.1		
OG0023280						XP_038742561.1		
OG0023281						XP_038742613.1		
OG0023282						XP_038742614.1		
OG0023283						XP_038742615.1		
OG0023284						XP_038742738.1		
OG0023285						XP_038742739.1		
OG0023286						XP_038742741.1		
OG0023287						XP_038742744.1		
OG0023288						XP_038742754.1		
OG0023289						XP_038742805.1		
OG0023290						XP_038742809.1		
OG0023291						XP_038742814.1		
OG0023292						XP_038742852.1		
OG0023293						XP_038742894.1		
OG0023294						XP_038742896.1		
OG0023295						XP_038742905.1		
OG0023296						XP_038742972.1		
OG0023297						XP_038742996.1		
OG0023298						XP_038743079.1		
OG0023299						XP_038743131.1		
OG0023300						XP_038743132.1		
OG0023301						XP_038743133.1		
OG0023302						XP_038743219.1		
OG0023303						XP_038743224.1		
OG0023304						XP_038743240.1		
OG0023305						XP_038743320.1		
OG0023306						XP_038743509.1		
OG0023307						XP_038743522.1		
OG0023308						XP_038743584.1		
OG0023309						XP_038743618.1		
OG0023310						XP_038743679.1		
OG0023311						XP_038743725.1		
OG0023312						XP_038743770.1		
OG0023313						XP_038743799.1		
OG0023314						XP_038743907.1		
OG0023315						XP_038743908.1		
OG0023316						XP_038743909.1		
OG0023317						XP_038744017.1		
OG0023318						XP_038744064.1		
OG0023319						XP_038744069.1		
OG0023320						XP_038744085.1		
OG0023321						XP_038744212.1		
OG0023322						XP_038744241.1		
OG0023323						XP_038744264.1		
OG0023324						XP_038744274.1		
OG0023325						XP_038744281.1		
OG0023326						XP_038744414.1		
OG0023327						XP_038744474.1		
OG0023328						XP_038744500.1		
OG0023329						XP_038744624.1		
OG0023330						XP_038744785.1		
OG0023331						XP_038744794.1		
OG0023332						XP_038744795.1		
OG0023333						XP_038744804.1		
OG0023334						XP_038744848.1		
OG0023335						XP_038744893.1		
OG0023336						XP_038744928.1		
OG0023337						XP_038744995.1		
OG0023338						XP_038744997.1		
OG0023339						XP_038745220.1		
OG0023340						XP_038745225.1		
OG0023341						XP_038745272.1		
OG0023342						XP_038745337.1		
OG0023343						XP_038745342.1		
OG0023344						XP_038745494.1		
OG0023345						XP_038745532.1		
OG0023346						XP_038745553.1		
OG0023347						XP_038745559.1		
OG0023348						XP_038745581.1		
OG0023349						XP_038745583.1		
OG0023350						XP_038745591.1		
OG0023351						XP_038745745.1		
OG0023352						XP_038745754.1		
OG0023353						XP_038745766.1		
OG0023354						XP_038745769.1		
OG0023355						XP_038745811.1		
OG0023356						XP_038745812.1		
OG0023357						XP_038745874.1		
OG0023358						XP_038745878.1		
OG0023359						XP_038746013.1		
OG0023360						XP_038746097.1		
OG0023361						XP_038746103.1		
OG0023362						XP_038746109.1		
OG0023363						XP_038746155.1		
OG0023364						XP_038746164.1		
OG0023365						XP_038746322.1		
OG0023366						XP_038746334.1		
OG0023367						XP_038746464.1		
OG0023368						XP_038746470.1		
OG0023369						XP_038746499.1		
OG0023370						XP_038746651.1		
OG0023371						XP_038746662.1		
OG0023372						XP_038746667.1		
OG0023373						XP_038746720.1		
OG0023374						XP_038746877.1		
OG0023375						XP_038746895.1		
OG0023376						XP_038746912.1		
OG0023377						XP_038746925.1		
OG0023378						XP_038746976.1		
OG0023379						XP_038746984.1		
OG0023380						XP_038746989.1		
OG0023381						XP_038746998.1		
OG0023382						XP_038747001.1		
OG0023383						XP_038747002.1		
OG0023384						XP_038747003.1		
OG0023385						XP_038747004.1		
OG0023386						XP_038747005.1		
OG0023387						XP_038747006.1		
OG0023388						XP_038747086.1		
OG0023389						XP_038747087.1		
OG0023390						XP_038747095.1		
OG0023391						XP_038747114.1		
OG0023392						XP_038747300.1		
OG0023393						XP_038747301.1		
OG0023394						XP_038747302.1		
OG0023395						XP_038747303.1		
OG0023396						XP_038747385.1		
OG0023397						XP_038747407.1		
OG0023398						XP_038747427.1		
OG0023399						XP_038747453.1		
OG0023400						XP_038747454.1		
OG0023401						XP_038747475.1		
OG0023402						XP_038747484.1		
OG0023403						XP_038747499.1		
OG0023404						XP_038747508.1		
OG0023405						XP_038747556.1		
OG0023406						XP_038747564.1		
OG0023407						XP_038747589.1		
OG0023408						XP_038747616.1		
OG0023409						XP_038747654.1		
OG0023410						XP_038747661.1		
OG0023411						XP_038747662.1		
OG0023412						XP_038747673.1		
OG0023413						XP_038747703.1		
OG0023414						XP_038747708.1		
OG0023415						XP_038747718.1		
OG0023416						XP_038747765.1		
OG0023417						XP_038747832.1		
OG0023418						XP_038747870.1		
OG0023419						XP_038747871.1		
OG0023420						XP_038747960.1		
OG0023421						XP_038748018.1		
OG0023422						XP_038748127.1		
OG0023423						XP_038748195.1		
OG0023424						XP_038748196.1		
OG0023425						XP_038748301.1		
OG0023426						XP_038748399.1		
OG0023427						XP_038748461.1		
OG0023428						XP_038748463.1		
OG0023429						XP_038748522.1		
OG0023430						XP_038748523.1		
OG0023431						XP_038748579.1		
OG0023432						XP_038748586.1		
OG0023433						XP_038748678.1		
OG0023434						XP_038748804.1		
OG0023435						XP_038748842.1		
OG0023436						XP_038748915.1		
OG0023437						XP_038748916.1		
OG0023438						XP_038748921.1		
OG0023439						XP_038748997.1		
OG0023440						XP_038749007.1		
OG0023441						XP_038749013.1		
OG0023442						XP_038749064.1		
OG0023443						XP_038749073.1		
OG0023444						XP_038749149.1		
OG0023445						XP_038749170.1		
OG0023446						XP_038749188.1		
OG0023447						XP_038749200.1		
OG0023448						XP_038749256.1		
OG0023449						XP_038749420.1		
OG0023450						XP_038749437.1		
OG0023451						XP_038749473.1		
OG0023452						XP_038749500.1		
OG0023453						XP_038749577.1		
OG0023454						XP_038749580.1		
OG0023455						XP_038749692.1		
OG0023456						XP_038749715.1		
OG0023457						XP_038749716.1		
OG0023458						XP_038749831.1		
OG0023459						XP_038749843.1		
OG0023460						XP_038749845.1		
OG0023461						XP_038749846.1		
OG0023462						XP_038749859.1		
OG0023463						XP_038749874.1		
OG0023464						XP_038749901.1		
OG0023465						XP_038749976.1		
OG0023466						XP_038750020.1		
OG0023467						XP_038750059.1		
OG0023468						XP_038750115.1		
OG0023469						XP_038750123.1		
OG0023470						XP_038750188.1		
OG0023471						XP_038750332.1		
OG0023472						XP_038750378.1		
OG0023473						XP_038750401.1		
OG0023474						XP_038750407.1		
OG0023475						XP_038750409.1		
OG0023476						XP_038750412.1		
OG0023477						XP_038750414.1		
OG0023478						XP_038750415.1		
OG0023479						XP_038750416.1		
OG0023480						XP_038750417.1		
OG0023481						XP_038750419.1		
OG0023482						XP_038750420.1		
OG0023483						XP_038750421.1		
OG0023484						XP_038750427.1		
OG0023485						XP_038750554.1		
OG0023486						XP_038750887.1		
OG0023487						XP_038750894.1		
OG0023488						XP_038750895.1		
OG0023489						XP_038750904.1		
OG0023490						XP_038750919.1		
OG0023491						XP_038751035.1		
OG0023492						XP_038751052.1		
OG0023493						XP_038751169.1		
OG0023494						XP_038751307.1		
OG0023495						XP_038751471.1		
OG0023496						XP_038751569.1		
OG0023497						XP_038751594.1		
OG0023498						XP_038751625.1		
OG0023499						XP_038751648.1		
OG0023500						XP_038751666.1		
OG0023501						XP_038751687.1		
OG0023502						XP_038751748.1		
OG0023503						XP_038751758.1		
OG0023504						XP_038751759.1		
OG0023505						XP_038751955.1		
OG0023506						XP_038751956.1		
OG0023507						XP_038751966.1		
OG0023508						XP_038751974.1		
OG0023509						XP_038751976.1		
OG0023510							XP_036487812.1	
OG0023511							XP_036487876.1	
OG0023512							XP_036487882.1	
OG0023513							XP_036487887.1	
OG0023514							XP_036487902.1	
OG0023515							XP_036487903.1	
OG0023516							XP_036488073.1	
OG0023517							XP_036488262.1	
OG0023518							XP_036488425.1	
OG0023519							XP_036488486.1	
OG0023520							XP_036488597.1	
OG0023521							XP_036488684.1	
OG0023522							XP_036488704.1	
OG0023523							XP_036488723.1	
OG0023524							XP_036488733.1	
OG0023525							XP_036488762.1	
OG0023526							XP_036488852.1	
OG0023527							XP_036488904.1	
OG0023528							XP_036489006.1	
OG0023529							XP_036489037.1	
OG0023530							XP_036489327.1	
OG0023531							XP_036489338.1	
OG0023532							XP_036489378.1	
OG0023533							XP_036489533.1	
OG0023534							XP_036489647.1	
OG0023535							XP_036489699.1	
OG0023536							XP_036489731.1	
OG0023537							XP_036489769.1	
OG0023538							XP_036489813.1	
OG0023539							XP_036489890.1	
OG0023540							XP_036489982.1	
OG0023541							XP_036490077.1	
OG0023542							XP_036490155.1	
OG0023543							XP_036490253.1	
OG0023544							XP_036490287.1	
OG0023545							XP_036490405.1	
OG0023546							XP_036490416.1	
OG0023547							XP_036490560.1	
OG0023548							XP_036490616.1	
OG0023549							XP_036490966.1	
OG0023550							XP_036490980.1	
OG0023551							XP_036491002.1	
OG0023552							XP_036491128.1	
OG0023553							XP_036491157.1	
OG0023554							XP_036491221.1	
OG0023555							XP_036491252.1	
OG0023556							XP_036491263.1	
OG0023557							XP_036491286.1	
OG0023558							XP_036491436.1	
OG0023559							XP_036491451.1	
OG0023560							XP_036491618.1	
OG0023561							XP_036491673.1	
OG0023562							XP_036492159.1	
OG0023563							XP_036492165.1	
OG0023564							XP_036492280.1	
OG0023565							XP_036492360.1	
OG0023566							XP_036492557.1	
OG0023567							XP_036492649.1	
OG0023568							XP_036492883.1	
OG0023569							XP_036492923.1	
OG0023570							XP_036492981.1	
OG0023571							XP_036493022.1	
OG0023572							XP_036493142.1	
OG0023573							XP_036493382.1	
OG0023574							XP_036493383.1	
OG0023575							XP_036493651.1	
OG0023576							XP_036493681.1	
OG0023577							XP_036493712.1	
OG0023578							XP_036493751.1	
OG0023579							XP_036493832.1	
OG0023580							XP_036493863.1	
OG0023581							XP_036494058.1	
OG0023582							XP_036494089.1	
OG0023583							XP_036494138.1	
OG0023584							XP_036494161.1	
OG0023585							XP_036494546.1	
OG0023586							XP_036494642.1	
OG0023587							XP_036494646.1	
OG0023588							XP_036494730.1	
OG0023589							XP_036494755.1	
OG0023590							XP_036494889.1	
OG0023591							XP_036495107.1	
OG0023592							XP_036495232.1	
OG0023593							XP_036495502.1	
OG0023594							XP_036495505.1	
OG0023595							XP_036495526.1	
OG0023596							XP_036495775.1	
OG0023597							XP_036495813.1	
OG0023598							XP_036496196.1	
OG0023599							XP_036496461.1	
OG0023600							XP_036496540.1	
OG0023601							XP_036496673.1	
OG0023602							XP_036496710.1	
OG0023603							XP_036496723.1	
OG0023604							XP_036496774.1	
OG0023605							XP_036496916.1	
OG0023606							XP_036496929.1	
OG0023607							XP_036496990.1	
OG0023608							XP_036496993.1	
OG0023609							XP_036497018.1	
OG0023610							XP_036497049.1	
OG0023611							XP_036497106.1	
OG0023612							XP_036497192.1	
OG0023613							XP_036497449.1	
OG0023614							XP_036497495.1	
OG0023615							XP_036497530.1	
OG0023616							XP_036497543.1	
OG0023617							XP_036497678.1	
OG0023618							XP_036497794.1	
OG0023619							XP_036497985.1	
OG0023620							XP_036498020.1	
OG0023621							XP_036498069.1	
OG0023622							XP_036498578.1	
OG0023623							XP_036498600.1	
OG0023624							XP_036498604.1	
OG0023625							XP_036498605.1	
OG0023626							XP_036498641.1	
OG0023627							XP_036498643.1	
OG0023628							XP_036498668.1	
OG0023629							XP_036498711.1	
OG0023630							XP_036499006.1	
OG0023631							XP_036499042.1	
OG0023632							XP_036499119.1	
OG0023633							XP_036499445.1	
OG0023634							XP_036499625.1	
OG0023635							XP_036499841.1	
OG0023636							XP_036499893.1	
OG0023637							XP_036500057.1	
OG0023638							XP_036500064.1	
OG0023639							XP_036500121.1	
OG0023640							XP_036500126.1	
OG0023641							XP_036500127.1	
OG0023642							XP_036500194.1	
OG0023643							XP_036500416.1	
OG0023644							XP_036500725.1	
OG0023645							XP_036500743.1	
OG0023646							XP_036500789.1	
OG0023647							XP_036500820.1	
OG0023648							XP_036500954.1	
OG0023649							XP_036501358.1	
OG0023650							XP_036501439.1	
OG0023651							XP_036501504.1	
OG0023652							XP_036501645.1	
OG0023653							XP_036501663.1	
OG0023654							XP_036501733.1	
OG0023655							XP_036501771.1	
OG0023656							XP_036501905.1	
OG0023657							XP_036501946.1	
OG0023658							XP_036502188.1	
OG0023659							XP_036502199.1	
OG0023660							XP_036502273.1	
OG0023661							XP_036502357.1	
OG0023662							XP_036502446.1	
OG0023663							XP_036502477.1	
OG0023664							XP_036502502.1	
OG0023665							XP_036502734.1	
OG0023666								XP_036574186.2
OG0023667								XP_036574187.2
OG0023668								XP_036574208.1
OG0023669								XP_036574287.2
OG0023670								XP_036574346.2
OG0023671								XP_036574377.1
OG0023672								XP_036574378.1
OG0023673								XP_036574383.1
OG0023674								XP_036574413.1
OG0023675								XP_036574416.1
OG0023676								XP_036574418.1
OG0023677								XP_036574419.1
OG0023678								XP_036574460.1
OG0023679								XP_036574461.1
OG0023680								XP_036574470.1
OG0023681								XP_036574473.1
OG0023682								XP_036574474.1
OG0023683								XP_036574487.1
